Date,R_YEA,R_NAY,D_YEA,D_NAY,I_YEA,I_NAY
"2010-12-08T18:34:00.000Z",0,171,212,35,0,0
"2010-12-08T18:44:00.000Z",0,171,211,37,0,0
"2010-12-08T18:51:00.000Z",163,2,238,0,0,0
"2010-12-08T21:01:00.000Z",8,160,208,38,0,0
"2010-12-09T13:09:00.000Z",166,1,243,1,0,0
"2010-12-09T13:38:00.000Z",151,1,220,0,0,0
"2010-12-14T18:32:00.000Z",153,0,211,0,0,0
"2010-12-14T18:40:00.000Z",1,154,200,13,0,0
"2010-12-14T18:49:00.000Z",153,0,210,0,0,0
"2010-12-15T13:12:00.000Z",166,0,239,0,0,0
"2010-12-15T13:22:00.000Z",154,8,236,0,0,0
"2010-12-15T13:31:00.000Z",165,1,236,0,0,0
"2010-12-15T13:40:00.000Z",165,0,234,0,0,0
"2010-12-15T14:59:00.000Z",2,168,230,12,0,0
"2010-12-15T15:08:00.000Z",150,8,228,7,0,0
"2010-12-15T15:16:00.000Z",167,0,240,0,0,0
"2010-12-15T17:24:00.000Z",15,160,235,15,0,0
"2010-12-16T12:17:00.000Z",7,159,7,226,0,0
"2010-12-16T14:11:00.000Z",137,30,242,0,0,0
"2010-12-16T14:22:00.000Z",164,3,243,0,0,0
"2010-12-16T14:29:00.000Z",164,3,245,0,0,0
"2010-12-16T19:17:00.000Z",0,171,230,15,0,0
"2010-12-16T19:26:00.000Z",0,170,214,31,0,0
"2010-12-16T19:33:00.000Z",12,157,229,9,0,0
"2010-12-16T23:41:00.000Z",0,173,194,60,0,0
"2010-12-17T00:00:00.000Z",138,36,139,112,0,0
"2010-12-17T13:18:00.000Z",160,0,224,0,0,0
"2010-12-17T13:27:00.000Z",159,0,226,0,0,0
"2010-12-17T13:36:00.000Z",154,6,187,42,0,0
"2010-12-17T13:49:00.000Z",153,1,218,0,0,0
"2010-12-17T16:05:00.000Z",11,140,185,13,0,0
"2010-12-17T16:12:00.000Z",0,149,184,10,0,0
"2010-12-17T16:20:00.000Z",23,127,189,4,0,0
"2010-12-17T16:53:00.000Z",6,140,204,5,0,0
"2010-12-17T17:05:00.000Z",31,108,195,1,0,0
"2010-12-21T13:00:00.000Z",0,146,199,5,0,0
"2010-12-21T13:06:00.000Z",122,21,203,2,0,0
"2010-12-21T16:31:00.000Z",16,130,212,0,0,0
"2010-12-21T16:42:00.000Z",8,138,208,1,0,0
"2010-12-21T16:49:00.000Z",10,136,205,8,0,0
"2010-12-21T19:35:00.000Z",1,146,192,19,0,0
"2010-12-21T19:44:00.000Z",113,20,201,0,0,0
"2010-12-22T17:36:00.000Z",31,59,175,1,0,0
"2011-01-05T12:34:00.000Z",0,0,0,0,0,0
"2011-01-05T15:11:00.000Z",223,0,0,188,0,0
"2011-01-05T16:57:00.000Z",236,0,0,188,0,0
"2011-01-05T17:17:00.000Z",0,238,191,0,0,0
"2011-01-05T17:34:00.000Z",238,0,0,191,0,0
"2011-01-06T10:54:00.000Z",0,0,0,0,0,0
"2011-01-06T13:39:00.000Z",231,0,177,13,0,0
"2011-01-07T10:56:00.000Z",234,0,2,182,0,0
"2011-01-07T11:04:00.000Z",232,0,4,181,0,0
"2011-01-07T11:32:00.000Z",230,0,27,159,0,0
"2011-01-18T18:52:00.000Z",234,0,165,0,0,0
"2011-01-19T17:46:00.000Z",0,240,185,5,0,0
"2011-01-19T17:53:00.000Z",242,0,3,189,0,0
"2011-01-20T11:00:00.000Z",240,0,188,1,0,0
"2011-01-20T11:08:00.000Z",239,0,14,175,0,0
"2011-01-24T18:53:00.000Z",232,0,6,174,0,0
"2011-01-24T19:01:00.000Z",232,0,8,168,0,0
"2011-01-25T14:13:00.000Z",0,238,184,4,0,0
"2011-01-25T14:22:00.000Z",239,0,17,165,0,0
"2011-01-25T14:30:00.000Z",238,0,186,0,0,0
"2011-01-26T11:31:00.000Z",232,0,2,178,0,0
"2011-01-26T13:35:00.000Z",232,0,164,7,0,0
"2011-01-26T14:06:00.000Z",1,227,172,1,0,0
"2011-01-26T14:12:00.000Z",229,1,10,159,0,0
"2011-02-08T19:04:00.000Z",210,26,67,122,0,0
"2011-02-09T13:55:00.000Z",238,0,191,0,0,0
"2011-02-09T14:04:00.000Z",236,2,23,167,0,0
"2011-02-10T15:11:00.000Z",233,4,15,172,0,0
"2011-02-10T15:19:00.000Z",234,0,6,180,0,0
"2011-02-10T15:27:00.000Z",237,0,18,169,0,0
"2011-02-11T13:34:00.000Z",0,239,178,3,0,0
"2011-02-11T13:51:00.000Z",238,0,153,28,0,0
"2011-02-11T13:58:00.000Z",225,4,119,46,0,0
"2011-02-14T18:55:00.000Z",2,234,184,0,0,0
"2011-02-14T19:03:00.000Z",210,27,65,117,0,0
"2011-02-14T19:10:00.000Z",220,10,132,49,0,0
"2011-02-15T13:55:00.000Z",238,0,2,179,0,0
"2011-02-15T14:06:00.000Z",234,0,8,174,0,0
"2011-02-15T14:13:00.000Z",235,3,8,173,0,0
"2011-02-15T19:08:00.000Z",92,148,115,75,0,0
"2011-02-15T19:13:00.000Z",71,169,1,189,0,0
"2011-02-15T19:18:00.000Z",17,223,88,103,0,0
"2011-02-15T19:24:00.000Z",104,135,5,185,0,0
"2011-02-16T13:29:00.000Z",236,4,18,172,0,0
"2011-02-16T13:49:00.000Z",110,130,123,68,0,0
"2011-02-16T13:53:00.000Z",36,202,99,92,0,0
"2011-02-16T13:58:00.000Z",16,224,117,75,0,0
"2011-02-16T14:02:00.000Z",9,231,127,65,0,0
"2011-02-16T14:07:00.000Z",145,95,160,32,0,0
"2011-02-16T14:10:00.000Z",217,22,45,147,0,0
"2011-02-16T14:13:00.000Z",157,82,27,165,0,0
"2011-02-16T14:18:00.000Z",70,169,158,34,0,0
"2011-02-16T14:22:00.000Z",170,68,1,191,0,0
"2011-02-16T14:24:00.000Z",165,75,5,187,0,0
"2011-02-16T14:28:00.000Z",13,227,146,46,0,0
"2011-02-16T14:31:00.000Z",23,217,185,6,0,0
"2011-02-16T14:34:00.000Z",135,103,2,190,0,0
"2011-02-16T14:38:00.000Z",44,196,86,105,0,0
"2011-02-16T14:42:00.000Z",132,107,186,6,0,0
"2011-02-16T19:02:00.000Z",207,32,6,184,0,0
"2011-02-16T19:06:00.000Z",16,220,57,132,0,0
"2011-02-16T19:11:00.000Z",190,48,9,182,0,0
"2011-02-16T19:14:00.000Z",228,9,11,176,0,0
"2011-02-16T19:19:00.000Z",219,21,9,182,0,0
"2011-02-17T10:10:00.000Z",211,26,68,117,0,0
"2011-02-17T10:30:00.000Z",168,70,3,186,0,0
"2011-02-17T10:37:00.000Z",214,22,3,187,0,0
"2011-02-17T10:41:00.000Z",223,13,25,164,0,0
"2011-02-17T10:44:00.000Z",224,10,15,176,0,0
"2011-02-17T10:47:00.000Z",86,150,18,172,0,0
"2011-02-17T10:50:00.000Z",115,124,0,192,0,0
"2011-02-17T10:54:00.000Z",232,5,17,174,0,0
"2011-02-17T10:57:00.000Z",141,97,172,20,0,0
"2011-02-17T11:00:00.000Z",176,60,0,190,0,0
"2011-02-17T11:04:00.000Z",226,13,42,150,0,0
"2011-02-17T11:07:00.000Z",230,7,44,148,0,0
"2011-02-17T11:11:00.000Z",180,59,10,182,0,0
"2011-02-17T11:14:00.000Z",176,60,0,190,0,0
"2011-02-17T18:35:00.000Z",6,234,85,105,0,0
"2011-02-17T18:38:00.000Z",234,1,13,174,0,0
"2011-02-17T18:42:00.000Z",79,156,188,3,0,0
"2011-02-17T18:45:00.000Z",234,4,10,177,0,0
"2011-02-17T18:51:00.000Z",89,149,48,143,0,0
"2011-02-17T18:54:00.000Z",227,12,5,185,0,0
"2011-02-17T18:57:00.000Z",231,7,19,170,0,0
"2011-02-17T19:01:00.000Z",236,1,13,178,0,0
"2011-02-17T19:04:00.000Z",6,233,154,37,0,0
"2011-02-17T19:07:00.000Z",2,235,161,30,0,0
"2011-02-18T13:58:00.000Z",30,209,118,72,0,0
"2011-02-18T14:07:00.000Z",7,232,91,99,0,0
"2011-02-18T14:10:00.000Z",231,4,58,132,0,0
"2011-02-18T14:13:00.000Z",230,7,10,178,0,0
"2011-02-18T14:17:00.000Z",230,9,13,176,0,0
"2011-02-18T14:20:00.000Z",32,206,164,25,0,0
"2011-02-18T14:23:00.000Z",236,2,13,175,0,0
"2011-02-18T14:26:00.000Z",236,2,3,185,0,0
"2011-02-18T14:29:00.000Z",238,0,3,187,0,0
"2011-02-18T14:32:00.000Z",234,4,3,187,0,0
"2011-02-18T14:35:00.000Z",238,0,8,182,0,0
"2011-02-18T14:40:00.000Z",75,164,108,82,0,0
"2011-02-18T14:43:00.000Z",12,227,111,79,0,0
"2011-02-18T14:46:00.000Z",147,92,0,189,0,0
"2011-02-18T20:56:00.000Z",13,224,143,45,0,0
"2011-02-18T21:00:00.000Z",22,215,46,142,0,0
"2011-02-18T21:03:00.000Z",60,175,14,173,0,0
"2011-02-18T21:06:00.000Z",171,63,6,180,0,0
"2011-02-18T21:09:00.000Z",3,234,84,104,0,0
"2011-02-18T21:13:00.000Z",11,226,163,25,0,0
"2011-02-18T21:16:00.000Z",238,0,3,185,0,0
"2011-02-18T21:19:00.000Z",210,28,5,182,0,0
"2011-02-18T21:22:00.000Z",25,213,66,120,0,0
"2011-02-18T21:26:00.000Z",219,18,8,179,0,0
"2011-02-18T21:29:00.000Z",51,187,134,54,0,0
"2011-02-18T21:32:00.000Z",236,2,41,147,0,0
"2011-02-18T21:35:00.000Z",198,39,43,145,0,0
"2011-02-18T21:38:00.000Z",6,232,26,162,0,0
"2011-02-18T21:41:00.000Z",5,232,69,119,0,0
"2011-02-18T21:44:00.000Z",228,9,11,177,0,0
"2011-02-18T21:47:00.000Z",222,15,8,180,0,0
"2011-02-18T21:50:00.000Z",236,1,5,183,0,0
"2011-02-18T21:53:00.000Z",63,174,0,188,0,0
"2011-02-18T21:56:00.000Z",221,17,16,172,0,0
"2011-02-18T21:59:00.000Z",215,21,16,170,0,0
"2011-02-19T01:27:00.000Z",183,53,78,105,0,0
"2011-02-19T01:31:00.000Z",210,26,0,184,0,0
"2011-02-19T01:35:00.000Z",227,9,6,178,0,0
"2011-02-19T01:38:00.000Z",6,230,70,114,0,0
"2011-02-19T01:41:00.000Z",227,10,8,175,0,0
"2011-02-19T01:44:00.000Z",208,28,51,131,0,0
"2011-02-19T01:47:00.000Z",229,9,16,167,0,0
"2011-02-19T01:50:00.000Z",235,3,9,176,0,0
"2011-02-19T01:53:00.000Z",190,46,1,184,0,0
"2011-02-19T01:56:00.000Z",206,31,79,105,0,0
"2011-02-19T02:00:00.000Z",223,14,17,168,0,0
"2011-02-19T02:03:00.000Z",220,18,19,165,0,0
"2011-02-19T02:06:00.000Z",227,10,7,177,0,0
"2011-02-19T02:09:00.000Z",235,1,4,181,0,0
"2011-02-19T02:12:00.000Z",204,34,5,179,0,0
"2011-02-19T02:15:00.000Z",234,4,21,164,0,0
"2011-02-19T02:18:00.000Z",235,2,4,181,0,0
"2011-02-19T02:21:00.000Z",18,218,103,82,0,0
"2011-02-19T02:25:00.000Z",93,144,0,184,0,0
"2011-02-19T04:06:00.000Z",189,48,0,185,0,0
"2011-02-19T04:09:00.000Z",235,2,0,185,0,0
"2011-02-19T04:33:00.000Z",0,238,186,0,0,0
"2011-02-19T04:40:00.000Z",235,3,0,186,0,0
"2011-02-28T18:55:00.000Z",226,0,176,0,0,0
"2011-02-28T19:03:00.000Z",223,3,176,0,0,0
"2011-02-28T19:09:00.000Z",220,4,176,0,0,0
"2011-03-01T13:59:00.000Z",234,0,7,179,0,0
"2011-03-01T14:05:00.000Z",236,0,15,170,0,0
"2011-03-01T16:05:00.000Z",0,236,176,13,0,0
"2011-03-01T16:14:00.000Z",231,6,104,85,0,0
"2011-03-02T14:37:00.000Z",238,0,18,169,0,0
"2011-03-02T14:45:00.000Z",239,0,4,185,0,0
"2011-03-02T14:51:00.000Z",238,0,14,175,0,0
"2011-03-02T16:09:00.000Z",236,0,186,0,0,0
"2011-03-02T16:37:00.000Z",0,239,181,7,0,0
"2011-03-02T16:43:00.000Z",232,3,189,1,0,0
"2011-03-03T13:43:00.000Z",238,0,5,181,0,0
"2011-03-03T14:12:00.000Z",238,0,76,112,0,0
"2011-03-08T18:53:00.000Z",221,12,180,0,0,0
"2011-03-08T19:01:00.000Z",95,138,185,0,0,0
"2011-03-09T14:19:00.000Z",234,0,1,186,0,0
"2011-03-09T14:26:00.000Z",231,0,9,180,0,0
"2011-03-09T14:35:00.000Z",208,20,118,71,0,0
"2011-03-10T15:53:00.000Z",1,237,183,6,0,0
"2011-03-10T15:59:00.000Z",98,138,180,9,0,0
"2011-03-10T16:30:00.000Z",0,239,185,4,0,0
"2011-03-10T16:37:00.000Z",238,1,18,170,0,0
"2011-03-11T11:55:00.000Z",9,228,176,9,0,0
"2011-03-11T12:27:00.000Z",1,238,181,0,0,0
"2011-03-11T12:33:00.000Z",234,2,8,175,0,0
"2011-03-14T18:53:00.000Z",228,0,166,0,0,0
"2011-03-14T19:02:00.000Z",228,0,168,0,0,0
"2011-03-15T13:25:00.000Z",236,0,5,181,0,0
"2011-03-15T15:23:00.000Z",1,239,189,0,0,0
"2011-03-15T15:32:00.000Z",186,54,85,104,0,0
"2011-03-15T15:42:00.000Z",226,13,6,184,0,0
"2011-03-16T13:59:00.000Z",238,0,3,180,0,0
"2011-03-16T15:49:00.000Z",0,236,183,4,0,0
"2011-03-16T17:49:00.000Z",0,239,183,5,0,0
"2011-03-16T17:57:00.000Z",2,235,172,13,0,0
"2011-03-16T18:03:00.000Z",1,238,177,11,0,0
"2011-03-16T18:09:00.000Z",0,237,179,9,0,0
"2011-03-16T18:38:00.000Z",0,238,153,34,0,0
"2011-03-16T18:45:00.000Z",237,2,5,180,0,0
"2011-03-17T10:46:00.000Z",232,0,1,179,0,0
"2011-03-17T10:57:00.000Z",235,0,1,181,0,0
"2011-03-17T15:15:00.000Z",0,235,184,0,0,0
"2011-03-17T15:24:00.000Z",228,7,0,185,0,0
"2011-03-17T15:30:00.000Z",8,222,85,99,0,0
"2011-03-29T18:58:00.000Z",235,2,12,168,0,0
"2011-03-29T19:03:00.000Z",4,233,178,6,0,0
"2011-03-29T19:09:00.000Z",1,234,172,15,0,0
"2011-03-29T19:38:00.000Z",1,235,184,3,0,0
"2011-03-29T19:45:00.000Z",234,2,18,168,0,0
"2011-03-30T13:53:00.000Z",236,0,1,182,0,0
"2011-03-30T14:00:00.000Z",233,0,2,178,0,0
"2011-03-30T14:08:00.000Z",204,29,105,78,0,0
"2011-03-30T16:29:00.000Z",4,230,181,7,0,0
"2011-03-30T17:01:00.000Z",0,235,185,3,0,0
"2011-03-30T17:08:00.000Z",224,9,1,186,0,0
"2011-03-31T14:45:00.000Z",235,0,14,171,0,0
"2011-03-31T14:55:00.000Z",235,0,57,130,0,0
"2011-03-31T18:48:00.000Z",235,0,16,168,0,0
"2011-03-31T18:56:00.000Z",22,213,98,90,0,0
"2011-03-31T19:00:00.000Z",6,229,155,34,0,0
"2011-03-31T19:03:00.000Z",2,228,172,13,0,0
"2011-03-31T19:07:00.000Z",12,221,175,14,0,0
"2011-03-31T19:11:00.000Z",192,41,3,186,0,0
"2011-04-01T10:03:00.000Z",219,0,0,172,0,0
"2011-04-01T11:40:00.000Z",196,38,11,177,0,0
"2011-04-01T11:46:00.000Z",8,225,170,18,0,0
"2011-04-01T11:54:00.000Z",183,51,0,187,0,0
"2011-04-01T12:00:00.000Z",16,220,190,0,0,0
"2011-04-01T12:07:00.000Z",209,25,6,184,0,0
"2011-04-01T12:34:00.000Z",0,234,184,1,0,0
"2011-04-01T12:40:00.000Z",221,11,2,185,0,0
"2011-04-01T12:46:00.000Z",230,0,0,187,0,0
"2011-04-01T12:52:00.000Z",229,1,0,186,0,0
"2011-04-01T14:48:00.000Z",1,236,187,1,0,0
"2011-04-01T14:55:00.000Z",221,15,0,187,0,0
"2011-04-04T18:52:00.000Z",226,0,167,0,0,0
"2011-04-05T13:55:00.000Z",238,0,3,175,0,0
"2011-04-05T14:03:00.000Z",236,0,5,178,0,0
"2011-04-05T14:11:00.000Z",200,33,110,71,0,0
"2011-04-06T12:54:00.000Z",0,226,36,141,0,0
"2011-04-06T14:23:00.000Z",238,0,28,158,0,0
"2011-04-06T14:31:00.000Z",238,0,12,172,0,0
"2011-04-06T14:39:00.000Z",205,29,116,69,0,0
"2011-04-06T18:43:00.000Z",0,238,161,21,0,0
"2011-04-06T18:47:00.000Z",0,239,157,27,0,0
"2011-04-06T18:50:00.000Z",5,233,177,7,0,0
"2011-04-06T18:57:00.000Z",1,237,183,3,0,0
"2011-04-06T19:02:00.000Z",1,238,167,19,0,0
"2011-04-06T19:05:00.000Z",0,238,156,28,0,0
"2011-04-06T19:09:00.000Z",0,239,165,21,0,0
"2011-04-06T19:12:00.000Z",1,236,172,14,0,0
"2011-04-06T19:17:00.000Z",1,238,159,26,0,0
"2011-04-07T11:45:00.000Z",236,0,2,185,0,0
"2011-04-07T11:52:00.000Z",228,0,0,189,0,0
"2011-04-07T12:09:00.000Z",204,28,103,85,0,0
"2011-04-07T14:03:00.000Z",236,0,0,187,0,0
"2011-04-07T14:26:00.000Z",1,236,190,0,0,0
"2011-04-07T14:34:00.000Z",232,6,15,175,0,0
"2011-04-07T15:01:00.000Z",0,237,175,14,0,0
"2011-04-07T15:08:00.000Z",236,0,19,172,0,0
"2011-04-08T13:39:00.000Z",234,0,4,174,0,0
"2011-04-08T15:33:00.000Z",235,0,0,181,0,0
"2011-04-08T15:41:00.000Z",234,2,6,177,0,0
"2011-04-09T00:40:00.000Z",208,28,140,42,0,0
"2011-04-12T18:56:00.000Z",229,2,165,16,0,0
"2011-04-12T19:04:00.000Z",227,2,181,1,0,0
"2011-04-12T19:10:00.000Z",191,34,134,45,0,0
"2011-04-13T14:59:00.000Z",236,0,2,182,0,0
"2011-04-13T15:05:00.000Z",233,0,4,180,0,0
"2011-04-13T15:12:00.000Z",237,0,5,183,0,0
"2011-04-13T15:19:00.000Z",236,0,5,179,0,0
"2011-04-13T17:01:00.000Z",1,236,186,1,0,0
"2011-04-13T17:09:00.000Z",1,235,187,3,0,0
"2011-04-13T17:36:00.000Z",0,234,189,0,0,0
"2011-04-13T17:43:00.000Z",232,0,4,183,0,0
"2011-04-14T12:56:00.000Z",236,0,2,183,0,0
"2011-04-14T13:05:00.000Z",238,0,5,181,0,0
"2011-04-14T13:13:00.000Z",192,41,119,65,0,0
"2011-04-14T15:00:00.000Z",179,59,81,108,0,0
"2011-04-14T15:07:00.000Z",226,9,17,169,0,0
"2011-04-14T16:29:00.000Z",237,0,3,185,0,0
"2011-04-14T16:39:00.000Z",231,7,10,178,0,0
"2011-04-14T16:55:00.000Z",3,234,8,178,0,0
"2011-04-15T09:41:00.000Z",0,228,103,75,0,0
"2011-04-15T11:35:00.000Z",0,239,77,108,0,0
"2011-04-15T11:58:00.000Z",119,120,0,16,0,0
"2011-04-15T13:12:00.000Z",0,236,166,23,0,0
"2011-04-15T14:23:00.000Z",235,4,0,189,0,0
"2011-05-02T18:53:00.000Z",224,0,175,0,0,0
"2011-05-03T13:40:00.000Z",231,0,3,185,0,0
"2011-05-03T13:47:00.000Z",233,0,4,185,0,0
"2011-05-03T17:31:00.000Z",4,228,173,11,0,0
"2011-05-03T17:38:00.000Z",0,231,178,11,0,0
"2011-05-03T17:46:00.000Z",0,234,180,8,0,0
"2011-05-03T18:15:00.000Z",1,232,189,1,0,0
"2011-05-03T18:22:00.000Z",233,0,5,183,0,0
"2011-05-04T13:56:00.000Z",231,0,12,177,0,0
"2011-05-04T15:54:00.000Z",26,209,181,9,0,0
"2011-05-04T16:03:00.000Z",28,202,177,8,0,0
"2011-05-04T16:34:00.000Z",0,222,180,8,0,0
"2011-05-04T16:41:00.000Z",232,4,3,187,0,0
"2011-05-04T17:13:00.000Z",1,235,191,0,0,0
"2011-05-04T17:20:00.000Z",235,0,16,175,0,0
"2011-05-05T10:59:00.000Z",234,0,7,171,0,0
"2011-05-05T11:06:00.000Z",234,0,11,167,0,0
"2011-05-05T13:06:00.000Z",8,226,166,14,0,0
"2011-05-05T13:13:00.000Z",5,231,171,9,0,0
"2011-05-05T13:39:00.000Z",1,234,170,4,0,0
"2011-05-05T13:59:00.000Z",233,2,33,147,0,0
"2011-05-10T18:57:00.000Z",3,230,164,15,0,0
"2011-05-10T19:04:00.000Z",6,224,163,16,0,0
"2011-05-10T19:12:00.000Z",11,222,165,15,0,0
"2011-05-11T13:58:00.000Z",10,224,177,11,0,0
"2011-05-11T14:04:00.000Z",2,233,177,14,0,0
"2011-05-11T14:08:00.000Z",1,236,173,18,0,0
"2011-05-11T14:12:00.000Z",1,235,168,23,0,0
"2011-05-11T14:17:00.000Z",24,212,181,10,0,0
"2011-05-11T14:22:00.000Z",2,231,183,8,0,0
"2011-05-11T14:53:00.000Z",1,235,185,4,0,0
"2011-05-11T14:59:00.000Z",235,0,28,163,0,0
"2011-05-11T15:10:00.000Z",235,0,6,179,0,0
"2011-05-11T15:29:00.000Z",233,1,10,178,0,0
"2011-05-11T18:14:00.000Z",17,216,176,12,0,0
"2011-05-11T18:22:00.000Z",14,223,175,15,0,0
"2011-05-11T18:30:00.000Z",11,224,175,16,0,0
"2011-05-12T13:36:00.000Z",15,215,180,8,0,0
"2011-05-12T13:41:00.000Z",5,222,129,57,0,0
"2011-05-12T13:44:00.000Z",4,226,152,37,0,0
"2011-05-12T13:49:00.000Z",10,220,150,36,0,0
"2011-05-12T14:19:00.000Z",1,231,179,12,0,0
"2011-05-12T14:26:00.000Z",222,9,21,170,0,0
"2011-05-12T14:32:00.000Z",220,11,7,147,0,0
"2011-05-12T14:39:00.000Z",230,0,21,133,0,0
"2011-05-13T10:03:00.000Z",219,0,5,174,0,0
"2011-05-13T10:10:00.000Z",222,0,56,123,0,0
"2011-05-13T10:19:00.000Z",18,207,176,7,0,0
"2011-05-13T10:27:00.000Z",40,187,181,2,0,0
"2011-05-13T10:37:00.000Z",228,0,178,0,0,0
"2011-05-13T11:07:00.000Z",0,228,182,0,0,0
"2011-05-13T11:14:00.000Z",223,3,169,12,0,0
"2011-05-23T18:54:00.000Z",217,0,163,0,0,0
"2011-05-23T19:02:00.000Z",223,0,166,0,0,0
"2011-05-23T19:08:00.000Z",220,1,165,0,0,0
"2011-05-24T14:32:00.000Z",230,0,3,179,0,0
"2011-05-24T14:40:00.000Z",232,1,6,180,0,0
"2011-05-24T18:30:00.000Z",1,233,13,164,0,0
"2011-05-24T18:38:00.000Z",5,229,181,2,0,0
"2011-05-24T18:45:00.000Z",2,229,180,3,0,0
"2011-05-25T13:49:00.000Z",221,10,13,172,0,0
"2011-05-25T14:32:00.000Z",1,234,183,2,0,0
"2011-05-25T14:39:00.000Z",231,4,3,181,0,0
"2011-05-25T14:51:00.000Z",236,0,3,181,0,0
"2011-05-25T15:02:00.000Z",230,1,13,169,0,0
"2011-05-25T18:30:00.000Z",8,228,75,106,0,0
"2011-05-25T18:34:00.000Z",199,35,4,178,0,0
"2011-05-25T18:38:00.000Z",13,222,185,3,0,0
"2011-05-25T18:42:00.000Z",25,208,183,4,0,0
"2011-05-25T18:48:00.000Z",235,1,26,162,0,0
"2011-05-25T18:53:00.000Z",6,230,162,26,0,0
"2011-05-25T18:57:00.000Z",7,229,169,19,0,0
"2011-05-25T19:03:00.000Z",61,175,123,65,0,0
"2011-05-25T19:08:00.000Z",6,229,185,3,0,0
"2011-05-25T19:11:00.000Z",3,233,175,13,0,0
"2011-05-25T19:15:00.000Z",19,217,158,29,0,0
"2011-05-26T12:51:00.000Z",217,18,43,142,0,0
"2011-05-26T12:57:00.000Z",215,19,31,153,0,0
"2011-05-26T13:00:00.000Z",3,231,162,22,0,0
"2011-05-26T13:04:00.000Z",228,7,18,166,0,0
"2011-05-26T13:09:00.000Z",1,234,90,95,0,0
"2011-05-26T13:12:00.000Z",199,36,28,157,0,0
"2011-05-26T13:16:00.000Z",4,231,168,15,0,0
"2011-05-26T13:21:00.000Z",21,214,166,20,0,0
"2011-05-26T13:24:00.000Z",54,179,9,175,0,0
"2011-05-26T13:28:00.000Z",87,146,11,175,0,0
"2011-05-26T13:31:00.000Z",16,217,107,77,0,0
"2011-05-26T13:36:00.000Z",17,217,79,106,0,0
"2011-05-26T13:39:00.000Z",233,2,183,3,0,0
"2011-05-26T13:44:00.000Z",112,122,157,29,0,0
"2011-05-26T13:47:00.000Z",12,220,164,21,0,0
"2011-05-26T13:50:00.000Z",15,218,169,16,0,0
"2011-05-26T13:54:00.000Z",234,0,185,0,0,0
"2011-05-26T13:57:00.000Z",146,88,154,32,0,0
"2011-05-26T14:01:00.000Z",216,18,10,176,0,0
"2011-05-26T14:05:00.000Z",26,207,178,8,0,0
"2011-05-26T14:33:00.000Z",1,233,184,0,0,0
"2011-05-26T14:40:00.000Z",227,6,95,90,0,0
"2011-05-26T19:56:00.000Z",196,31,54,122,0,0
"2011-05-31T18:52:00.000Z",234,1,185,0,0,0
"2011-05-31T19:01:00.000Z",224,11,163,22,0,0
"2011-05-31T19:11:00.000Z",0,236,97,82,0,0
"2011-06-01T13:16:00.000Z",234,0,0,183,0,0
"2011-06-01T15:10:00.000Z",235,0,0,186,0,0
"2011-06-01T15:26:00.000Z",231,2,0,185,0,0
"2011-06-01T15:33:00.000Z",222,11,186,0,0,0
"2011-06-01T18:38:00.000Z",147,87,186,0,0,0
"2011-06-01T18:44:00.000Z",10,223,144,43,0,0
"2011-06-01T18:48:00.000Z",232,1,36,150,0,0
"2011-06-01T18:51:00.000Z",205,29,122,64,0,0
"2011-06-01T18:55:00.000Z",97,137,65,119,0,0
"2011-06-02T13:29:00.000Z",143,92,130,58,0,0
"2011-06-02T13:32:00.000Z",217,17,1,187,0,0
"2011-06-02T13:36:00.000Z",228,3,10,174,0,0
"2011-06-02T13:40:00.000Z",233,2,9,178,0,0
"2011-06-02T13:44:00.000Z",78,155,186,2,0,0
"2011-06-02T13:47:00.000Z",111,123,97,90,0,0
"2011-06-02T13:50:00.000Z",182,52,1,182,0,0
"2011-06-02T17:35:00.000Z",206,28,1,185,0,0
"2011-06-02T17:47:00.000Z",230,3,21,165,0,0
"2011-06-02T17:50:00.000Z",234,0,55,131,0,0
"2011-06-02T17:53:00.000Z",106,129,21,166,0,0
"2011-06-02T17:57:00.000Z",100,135,23,165,0,0
"2011-06-02T18:00:00.000Z",231,2,26,162,0,0
"2011-06-02T18:03:00.000Z",108,127,2,185,0,0
"2011-06-02T18:06:00.000Z",217,18,1,187,0,0
"2011-06-02T18:10:00.000Z",232,2,20,168,0,0
"2011-06-02T18:13:00.000Z",196,39,3,185,0,0
"2011-06-02T18:17:00.000Z",218,17,1,187,0,0
"2011-06-02T18:21:00.000Z",0,232,107,81,0,0
"2011-06-02T18:53:00.000Z",1,233,186,1,0,0
"2011-06-02T18:59:00.000Z",214,20,17,168,0,0
"2011-06-03T10:43:00.000Z",232,0,25,156,0,0
"2011-06-03T13:40:00.000Z",223,10,45,135,0,0
"2011-06-03T13:47:00.000Z",87,144,61,121,0,0
"2011-06-13T18:54:00.000Z",27,202,177,1,0,0
"2011-06-13T19:00:00.000Z",177,54,1,178,0,0
"2011-06-13T19:07:00.000Z",138,93,110,70,0,0
"2011-06-13T19:26:00.000Z",230,1,179,0,0,0
"2011-06-14T14:19:00.000Z",2,234,182,0,0,0
"2011-06-14T14:26:00.000Z",229,5,182,0,0,0
"2011-06-14T14:33:00.000Z",231,0,4,180,0,0
"2011-06-15T16:02:00.000Z",12,224,181,2,0,0
"2011-06-15T16:09:00.000Z",225,12,1,187,0,0
"2011-06-15T16:13:00.000Z",170,66,182,4,0,0
"2011-06-15T16:18:00.000Z",108,128,12,176,0,0
