Date,R_YEA,R_NAY,D_YEA,D_NAY,I_YEA,I_NAY
"1991-07-17T09:32:00.000Z",25,18,28,27,0,0
"1991-07-18T10:04:00.000Z",2,41,55,0,0,0
"1991-07-18T02:01:00.000Z",43,0,56,0,0,0
"1991-07-18T02:31:00.000Z",36,7,45,11,0,0
"1991-07-18T02:47:00.000Z",43,0,56,0,0,0
"1991-07-18T03:00:00.000Z",36,7,55,1,0,0
"1991-07-18T07:25:00.000Z",2,40,55,0,0,0
"1991-07-18T07:49:00.000Z",3,40,56,0,0,0
"1991-07-22T07:35:00.000Z",4,33,51,2,0,0
"1991-07-23T07:44:00.000Z",6,37,49,7,0,0
"1991-07-24T10:46:00.000Z",33,9,54,1,0,0
"1991-07-24T12:03:00.000Z",35,8,52,4,0,0
"1991-07-24T03:45:00.000Z",43,0,55,1,0,0
"1991-07-24T07:59:00.000Z",12,29,44,12,0,0
"1991-07-25T03:07:00.000Z",43,0,56,0,0,0
"1991-07-25T06:37:00.000Z",38,5,5,51,0,0
"1991-07-25T10:34:00.000Z",18,24,13,41,0,0
"1991-07-25T11:01:00.000Z",4,38,48,6,0,0
"1991-07-25T11:20:00.000Z",15,27,48,6,0,0
"1991-07-26T01:27:00.000Z",33,10,6,47,0,0
"1991-07-26T02:51:00.000Z",27,14,47,4,0,0
"1991-07-29T07:51:00.000Z",41,0,14,42,0,0
"1991-07-29T08:12:00.000Z",4,37,21,35,0,0
"1991-07-29T08:27:00.000Z",6,35,51,5,0,0
"1991-07-29T08:40:00.000Z",34,7,52,4,0,0
"1991-07-29T09:01:00.000Z",40,1,56,0,0,0
"1991-07-30T02:20:00.000Z",37,6,39,16,0,0
"1991-07-30T03:51:00.000Z",37,6,55,1,0,0
"1991-07-30T06:57:00.000Z",11,32,27,28,0,0
"1991-07-30T08:25:00.000Z",9,34,35,21,0,0
"1991-07-31T10:40:00.000Z",17,26,56,0,0,0
"1991-07-31T11:02:00.000Z",4,39,52,4,0,0
"1991-07-31T11:14:00.000Z",34,9,52,4,0,0
"1991-07-31T02:45:00.000Z",43,0,53,3,0,0
"1991-07-31T03:13:00.000Z",14,29,16,40,0,0
"1991-07-31T09:18:00.000Z",4,39,35,21,0,0
"1991-07-31T10:42:00.000Z",2,41,41,15,0,0
"1991-08-01T10:28:00.000Z",43,0,56,0,0,0
"1991-08-01T11:56:00.000Z",40,3,20,35,0,0
"1991-08-01T12:22:00.000Z",39,4,25,30,0,0
"1991-08-01T02:27:00.000Z",5,38,41,14,0,0
"1991-08-01T07:05:00.000Z",7,36,35,21,0,0
"1991-08-02T10:10:00.000Z",18,24,12,43,0,0
"1991-08-02T11:05:00.000Z",39,3,12,44,0,0
"1991-08-02T12:18:00.000Z",9,33,49,7,0,0
"1991-08-02T01:40:00.000Z",42,1,55,1,0,0
"1991-08-02T05:15:00.000Z",31,11,24,32,0,0
"1991-08-02T07:00:00.000Z",37,5,12,43,0,0
"1991-08-02T08:01:00.000Z",24,16,10,44,0,0
"1991-09-10T06:27:00.000Z",3,39,25,30,0,0
"1991-09-11T01:15:00.000Z",27,16,52,5,0,0
"1991-09-11T01:41:00.000Z",42,1,57,0,0,0
"1991-09-11T06:00:00.000Z",31,12,14,43,0,0
"1991-09-11T06:37:00.000Z",41,2,51,6,0,0
"1991-09-11T07:28:00.000Z",30,13,3,54,0,0
"1991-09-12T06:31:00.000Z",2,41,32,25,0,0
"1991-09-12T06:58:00.000Z",25,18,53,4,0,0
"1991-09-13T10:50:00.000Z",28,14,6,51,0,0
"1991-09-13T02:34:00.000Z",33,7,14,39,0,0
"1991-09-16T06:39:00.000Z",33,6,53,0,0,0
"1991-09-17T02:34:00.000Z",29,13,55,1,0,0
"1991-09-17T02:58:00.000Z",39,3,56,0,0,0
"1991-09-17T03:17:00.000Z",35,7,25,31,0,0
"1991-09-19T12:45:00.000Z",24,15,3,52,0,0
"1991-09-19T03:09:00.000Z",35,5,33,23,0,0
"1991-09-19T09:22:00.000Z",0,40,8,48,0,0
"1991-09-19T09:45:00.000Z",0,40,55,1,0,0
"1991-09-19T10:14:00.000Z",37,3,56,0,0,0
"1991-09-24T07:15:00.000Z",1,42,56,0,0,0
"1991-09-24T07:34:00.000Z",39,4,0,56,0,0
"1991-09-24T07:48:00.000Z",2,41,38,18,0,0
"1991-09-24T08:10:00.000Z",36,7,1,55,0,0
"1991-09-24T08:28:00.000Z",13,30,56,0,0,0
"1991-09-25T05:35:00.000Z",36,7,15,41,0,0
"1991-09-25T07:13:00.000Z",38,5,12,44,0,0
"1991-09-26T10:49:00.000Z",16,27,51,6,0,0
"1991-09-26T01:01:00.000Z",4,39,6,51,0,0
"1991-09-26T03:44:00.000Z",38,5,20,36,0,0
"1991-09-26T05:48:00.000Z",43,0,56,0,0,0
"1991-10-01T11:22:00.000Z",8,34,57,0,0,0
"1991-10-01T11:53:00.000Z",8,35,57,0,0,0
"1991-10-02T04:17:00.000Z",37,6,3,51,0,0
"1991-10-02T04:39:00.000Z",15,28,50,4,0,0
"1991-10-02T04:54:00.000Z",31,12,1,53,0,0
"1991-10-02T05:13:00.000Z",43,0,54,0,0,0
"1991-10-02T05:37:00.000Z",43,0,54,0,0,0
"1991-10-08T05:36:00.000Z",11,31,50,7,0,0
"1991-10-15T06:03:00.000Z",41,2,11,46,0,0
"1991-10-16T12:17:00.000Z",8,35,57,0,0,0
"1991-10-16T12:38:00.000Z",43,0,56,0,0,0
"1991-10-16T12:59:00.000Z",36,7,52,3,0,0
"1991-10-16T01:13:00.000Z",40,3,55,0,0,0
"1991-10-16T05:45:00.000Z",1,42,37,17,0,0
"1991-10-17T12:32:00.000Z",29,14,56,0,0,0
"1991-10-22T02:51:00.000Z",38,4,55,0,0,0
"1991-10-24T03:43:00.000Z",31,12,55,0,0,0
"1991-10-24T04:05:00.000Z",43,0,0,55,0,0
"1991-10-24T04:24:00.000Z",39,3,55,0,0,0
"1991-10-28T08:02:00.000Z",39,0,53,0,0,0
"1991-10-29T11:10:00.000Z",42,0,54,0,0,0
"1991-10-29T05:47:00.000Z",17,26,51,4,0,0
"1991-10-29T07:58:00.000Z",20,23,41,15,0,0
"1991-10-29T11:08:00.000Z",16,27,6,49,0,0
"1991-10-30T12:51:00.000Z",5,38,17,37,0,0
"1991-10-30T01:50:00.000Z",15,28,39,14,0,0
"1991-10-30T05:35:00.000Z",38,5,55,0,0,0
"1991-10-30T06:06:00.000Z",43,0,54,0,0,0
"1991-10-30T06:29:00.000Z",39,4,54,0,0,0
"1991-10-31T04:46:00.000Z",23,19,50,6,0,0
"1991-11-01T10:01:00.000Z",32,9,18,35,0,0
"1991-11-05T05:59:00.000Z",42,0,22,31,0,0
"1991-11-05T06:53:00.000Z",38,4,35,18,0,0
"1991-11-06T03:40:00.000Z",35,7,53,0,0,0
"1991-11-07T10:36:00.000Z",21,21,52,3,0,0
"1991-11-07T11:13:00.000Z",42,0,54,0,0,0
"1991-11-12T05:26:00.000Z",4,39,42,12,0,0
"1991-11-13T10:31:00.000Z",33,10,43,9,0,0
"1991-11-13T10:53:00.000Z",40,3,51,1,0,0
"1991-11-13T05:39:00.000Z",26,14,48,5,0,0
"1991-11-14T05:51:00.000Z",32,10,23,29,0,0
"1991-11-15T10:08:00.000Z",31,10,43,11,0,0
"1991-11-15T06:22:00.000Z",40,1,51,1,0,0
"1991-11-18T05:21:00.000Z",41,0,50,0,0,0
"1991-11-19T06:05:00.000Z",10,33,45,9,0,0
"1991-11-19T06:46:00.000Z",4,39,30,23,0,0
"1991-11-20T01:43:00.000Z",41,2,53,0,0,0
"1991-11-20T05:04:00.000Z",23,20,1,51,0,0
"1991-11-20T07:15:00.000Z",43,0,16,33,0,0
"1991-11-21T01:45:00.000Z",41,1,36,18,0,0
"1991-11-21T03:01:00.000Z",39,4,25,28,0,0
"1991-11-21T03:45:00.000Z",42,1,40,13,0,0
"1991-11-21T04:32:00.000Z",33,10,40,13,0,0
"1991-11-22T09:32:00.000Z",39,4,40,11,0,0
"1991-11-22T01:30:00.000Z",14,29,33,22,0,0
"1991-11-22T03:07:00.000Z",28,15,28,26,0,0
"1991-11-22T04:36:00.000Z",32,11,8,46,0,0
"1991-11-22T05:44:00.000Z",15,28,51,3,0,0
"1991-11-22T07:56:00.000Z",29,12,46,5,0,0
"1991-11-22T09:41:00.000Z",1,41,50,2,0,0
"1991-11-23T02:34:00.000Z",31,10,35,19,0,0
"1991-11-25T02:15:00.000Z",38,4,52,0,0,0
"1991-11-25T03:03:00.000Z",34,8,52,0,0,0
"1991-11-25T05:53:00.000Z",36,6,51,1,0,0
"1991-11-25T06:14:00.000Z",35,7,52,0,0,0
"1991-11-27T02:19:00.000Z",32,4,47,4,0,0
"1991-11-27T02:42:00.000Z",1,35,48,3,0,0
"1991-11-27T03:43:00.000Z",32,2,36,13,0,0
"1991-11-27T04:53:00.000Z",21,10,23,23,0,0
"1992-01-21T02:16:00.000Z",39,0,54,0,0,0
"1992-01-23T12:00:00.000Z",41,0,55,0,0,0
"1992-01-23T01:50:00.000Z",41,0,54,0,0,0
"1992-01-23T06:03:00.000Z",26,13,12,42,0,0
"1992-01-23T07:33:00.000Z",33,6,3,51,0,0
"1992-01-23T08:36:00.000Z",15,23,40,14,0,0
"1992-01-28T02:27:00.000Z",6,37,49,6,0,0
"1992-01-28T04:41:00.000Z",0,43,45,10,0,0
"1992-01-28T05:32:00.000Z",37,6,55,0,0,0
"1992-01-29T04:05:00.000Z",13,29,20,35,0,0
"1992-01-29T05:59:00.000Z",42,0,54,0,0,0
"1992-01-30T02:52:00.000Z",41,0,54,0,0,0
"1992-01-31T11:37:00.000Z",28,12,7,42,0,0
"1992-01-31T11:58:00.000Z",27,14,46,4,0,0
"1992-02-04T10:01:00.000Z",37,5,53,0,0,0
"1992-02-04T04:13:00.000Z",34,8,54,0,0,0
"1992-02-04T02:40:00.000Z",40,2,54,0,0,0
"1992-02-05T03:33:00.000Z",35,7,22,32,0,0
"1992-02-06T11:43:00.000Z",42,0,54,0,0,0
"1992-02-06T03:56:00.000Z",31,11,21,32,0,0
"1992-02-18T06:00:00.000Z",23,19,37,16,0,0
"1992-02-19T10:33:00.000Z",11,32,30,25,0,0
"1992-02-19T12:15:00.000Z",36,7,22,33,0,0
"1992-02-19T03:09:00.000Z",29,14,24,31,0,0
"1992-02-19T05:05:00.000Z",34,9,17,38,0,0
"1992-02-19T06:01:00.000Z",41,2,22,33,0,0
"1992-02-19T07:00:00.000Z",35,8,29,26,0,0
"1992-02-19T07:30:00.000Z",41,2,53,2,0,0
"1992-02-21T09:16:00.000Z",40,2,51,1,0,0
"1992-02-21T10:17:00.000Z",41,1,52,0,0,0
"1992-02-25T04:47:00.000Z",9,34,50,5,0,0
"1992-02-25T06:15:00.000Z",43,0,55,0,0,0
"1992-02-27T01:55:00.000Z",36,7,8,47,0,0
"1992-02-27T02:55:00.000Z",43,0,53,1,0,0
"1992-02-27T06:00:00.000Z",4,39,54,0,0,0
"1992-03-03T02:16:00.000Z",36,7,51,0,0,0
"1992-03-10T02:32:00.000Z",30,6,52,0,0,0
"1992-03-11T05:50:00.000Z",41,2,20,34,0,0
"1992-03-11T09:39:00.000Z",36,7,1,53,0,0
"1992-03-12T02:17:00.000Z",9,33,48,5,0,0
"1992-03-12T05:28:00.000Z",43,0,52,2,0,0
"1992-03-12T08:50:00.000Z",7,36,29,26,0,0
"1992-03-12T10:18:00.000Z",37,6,9,45,0,0
"1992-03-13T11:30:00.000Z",35,8,2,50,0,0
"1992-03-13T12:59:00.000Z",37,6,16,36,0,0
"1992-03-13T02:00:00.000Z",2,41,31,21,0,0
"1992-03-13T03:41:00.000Z",37,6,25,29,0,0
"1992-03-13T04:37:00.000Z",35,8,1,53,0,0
"1992-03-13T05:12:00.000Z",34,9,11,44,0,0
"1992-03-13T06:37:00.000Z",42,1,1,54,0,0
"1992-03-13T07:10:00.000Z",0,43,50,4,0,0
"1992-03-18T04:35:00.000Z",9,34,51,4,0,0
"1992-03-19T06:02:00.000Z",4,38,50,5,0,0
"1992-03-20T03:35:00.000Z",0,41,50,3,0,0
"1992-03-26T12:31:00.000Z",41,2,34,20,0,0
"1992-03-26T06:40:00.000Z",3,40,47,8,0,0
"1992-03-26T08:55:00.000Z",3,37,42,11,0,0
"1992-03-26T09:56:00.000Z",5,35,53,1,0,0
"1992-03-26T10:37:00.000Z",23,17,29,25,0,0
"1992-03-31T02:31:00.000Z",41,2,57,0,0,0
"1992-03-31T06:33:00.000Z",20,23,3,54,0,0
"1992-04-01T03:17:00.000Z",33,10,51,6,0,0
"1992-04-01T07:44:00.000Z",43,0,56,1,0,0
"1992-04-02T05:52:00.000Z",6,36,51,4,0,0
"1992-04-02T06:17:00.000Z",36,6,15,40,0,0
"1992-04-02T06:36:00.000Z",33,9,54,1,0,0
"1992-04-07T12:13:00.000Z",32,11,55,0,0,0
"1992-04-07T06:12:00.000Z",43,0,51,3,0,0
"1992-04-09T02:35:00.000Z",4,37,41,13,0,0
"1992-04-09T03:59:00.000Z",3,39,33,23,0,0
"1992-04-09T07:02:00.000Z",39,1,45,10,0,0
"1992-04-09T07:35:00.000Z",40,0,23,32,0,0
"1992-04-09T09:18:00.000Z",38,1,15,39,0,0
"1992-04-09T10:51:00.000Z",36,5,16,37,0,0
"1992-04-10T02:03:00.000Z",16,24,50,4,0,0
"1992-04-10T02:58:00.000Z",39,0,54,0,0,0
"1992-04-10T04:13:00.000Z",0,38,45,7,0,0
"1992-04-10T04:39:00.000Z",31,7,12,40,0,0
"1992-04-10T05:25:00.000Z",24,14,5,47,0,0
"1992-04-10T05:53:00.000Z",18,20,36,15,0,0
"1992-04-28T02:16:00.000Z",41,0,34,22,0,0
"1992-04-30T03:39:00.000Z",3,40,55,2,0,0
"1992-05-05T04:46:00.000Z",36,7,10,45,0,0
"1992-05-05T05:30:00.000Z",34,8,9,47,0,0
"1992-05-06T03:04:00.000Z",7,36,54,2,0,0
"1992-05-07T01:16:00.000Z",4,38,57,0,0,0
"1992-05-12T04:13:00.000Z",3,39,55,1,0,0
"1992-05-13T06:01:00.000Z",3,40,54,2,0,0
"1992-05-14T11:35:00.000Z",3,39,50,6,0,0
"1992-05-14T05:04:00.000Z",37,5,0,52,0,0
"1992-05-19T02:16:00.000Z",5,37,50,3,0,0
"1992-05-19T02:47:00.000Z",6,37,51,2,0,0
"1992-05-19T03:05:00.000Z",7,36,54,0,0,0
"1992-05-19T06:21:00.000Z",5,38,50,3,0,0
"1992-05-19T06:45:00.000Z",6,37,51,2,0,0
"1992-05-19T06:57:00.000Z",6,37,48,5,0,0
"1992-05-19T07:15:00.000Z",4,39,52,1,0,0
"1992-05-20T11:11:00.000Z",6,37,55,1,0,0
"1992-05-20T11:33:00.000Z",43,0,56,0,0,0
"1992-05-20T11:33:00.000Z",43,0,56,0,0,0
"1992-05-20T05:41:00.000Z",8,35,51,5,0,0
"1992-05-20T09:09:00.000Z",31,11,14,41,0,0
"1992-05-20T09:45:00.000Z",36,6,32,22,0,0
"1992-05-21T10:35:00.000Z",43,0,56,0,0,0
"1992-05-21T11:26:00.000Z",35,8,1,55,0,0
"1992-05-21T02:14:00.000Z",35,8,2,54,0,0
"1992-05-21T02:38:00.000Z",35,8,7,49,0,0
"1992-05-21T04:22:00.000Z",34,9,56,0,0,0
"1992-05-21T06:23:00.000Z",11,31,50,5,0,0
"1992-05-21T07:47:00.000Z",16,25,36,16,0,0
"1992-06-02T03:01:00.000Z",35,3,53,2,0,0
"1992-06-03T12:34:00.000Z",22,19,0,56,0,0
"1992-06-03T12:57:00.000Z",39,1,54,2,0,0
"1992-06-03T06:00:00.000Z",30,11,54,0,0,0
"1992-06-04T03:39:00.000Z",30,11,55,1,0,0
"1992-06-09T02:23:00.000Z",32,8,47,6,0,0
"1992-06-09T02:49:00.000Z",34,6,50,3,0,0
"1992-06-09T04:16:00.000Z",35,6,53,0,0,0
"1992-06-09T04:54:00.000Z",36,5,50,3,0,0
"1992-06-11T04:45:00.000Z",5,36,50,5,0,0
"1992-06-16T02:16:00.000Z",5,37,52,5,0,0
"1992-06-17T03:58:00.000Z",13,28,52,4,0,0
"1992-06-17T05:32:00.000Z",40,0,57,0,0,0
"1992-06-18T08:30:00.000Z",34,0,50,3,0,0
"1992-06-23T04:03:00.000Z",0,41,39,17,0,0
"1992-06-23T06:56:00.000Z",6,34,46,10,0,0
"1992-06-24T11:23:00.000Z",9,32,1,55,0,0
"1992-06-24T01:30:00.000Z",9,32,6,50,0,0
"1992-06-24T03:43:00.000Z",7,34,47,8,0,0
"1992-06-25T10:58:00.000Z",38,2,38,16,0,0
"1992-06-25T11:26:00.000Z",38,1,49,5,0,0
"1992-06-26T09:34:00.000Z",27,10,51,0,0,0
"1992-06-30T04:15:00.000Z",31,10,2,53,0,0
"1992-06-30T06:54:00.000Z",0,41,39,16,0,0
"1992-06-30T09:24:00.000Z",41,0,15,39,0,0
"1992-07-01T10:11:00.000Z",41,0,15,39,0,0
"1992-07-01T10:34:00.000Z",22,19,55,0,0,0
"1992-07-01T01:10:00.000Z",40,1,53,1,0,0
"1992-07-01T07:31:00.000Z",11,30,24,30,0,0
"1992-07-01T07:56:00.000Z",41,0,51,2,0,0
"1992-07-02T02:58:00.000Z",38,3,55,1,0,0
"1992-07-02T04:02:00.000Z",28,13,49,7,0,0
"1992-07-02T04:38:00.000Z",41,0,55,0,0,0
"1992-07-02T05:50:00.000Z",40,0,56,0,0,0
"1992-07-02T06:12:00.000Z",37,3,56,0,0,0
"1992-07-02T08:15:00.000Z",36,4,28,28,0,0
"1992-07-02T09:43:00.000Z",24,16,51,5,0,0
"1992-07-02T10:32:00.000Z",33,7,43,13,0,0
"1992-07-22T08:17:00.000Z",32,6,28,25,0,0
"1992-07-23T07:21:00.000Z",3,33,55,0,0,0
"1992-07-23T07:49:00.000Z",35,1,54,1,0,0
"1992-07-27T05:14:00.000Z",2,33,30,17,0,0
"1992-07-28T11:05:00.000Z",24,16,26,26,0,0
"1992-07-28T02:16:00.000Z",38,3,55,0,0,0
"1992-07-28T03:13:00.000Z",25,16,29,25,0,0
"1992-07-28T08:59:00.000Z",38,4,36,19,0,0
"1992-07-28T09:25:00.000Z",20,22,34,21,0,0
"1992-07-28T10:18:00.000Z",35,7,53,2,0,0
"1992-07-29T12:31:00.000Z",35,7,28,25,0,0
"1992-07-29T02:29:00.000Z",35,7,0,53,0,0
"1992-07-29T04:06:00.000Z",10,32,30,23,0,0
"1992-07-30T11:58:00.000Z",32,8,52,2,0,0
"1992-07-30T02:29:00.000Z",38,2,55,1,0,0
"1992-07-30T05:28:00.000Z",29,11,21,34,0,0
"1992-07-30T06:48:00.000Z",8,31,33,20,0,0
"1992-08-03T06:33:00.000Z",32,8,30,24,0,0
"1992-08-03T07:02:00.000Z",17,23,51,3,0,0
"1992-08-03T07:43:00.000Z",30,9,32,22,0,0
"1992-08-04T07:51:00.000Z",38,0,51,0,0,0
"1992-08-05T02:17:00.000Z",19,22,20,35,0,0
"1992-08-05T03:09:00.000Z",27,14,47,8,0,0
"1992-08-05T06:36:00.000Z",5,36,39,16,0,0
"1992-08-05T09:45:00.000Z",38,3,12,41,0,0
"1992-08-06T11:56:00.000Z",32,9,6,48,0,0
"1992-08-06T01:22:00.000Z",4,37,41,13,0,0
"1992-08-06T04:38:00.000Z",9,32,51,3,0,0
"1992-08-06T06:40:00.000Z",30,11,20,33,0,0
"1992-08-07T09:05:00.000Z",25,16,7,47,0,0
"1992-08-07T09:27:00.000Z",29,12,6,48,0,0
"1992-08-07T09:46:00.000Z",25,16,50,4,0,0
"1992-08-07T02:27:00.000Z",38,2,53,0,0,0
"1992-08-07T06:21:00.000Z",34,5,9,44,0,0
"1992-08-07T07:48:00.000Z",38,0,53,0,0,0
"1992-08-10T07:31:00.000Z",38,4,52,1,0,0
"1992-08-11T12:16:00.000Z",32,8,50,5,0,0
"1992-08-11T02:18:00.000Z",23,18,51,4,0,0
"1992-08-11T07:07:00.000Z",28,14,44,11,0,0
"1992-08-12T01:03:00.000Z",32,7,5,50,0,0
"1992-08-12T04:34:00.000Z",2,38,12,42,0,0
"1992-09-08T06:44:00.000Z",26,10,52,0,0,0
"1992-09-08T07:27:00.000Z",17,18,20,29,0,0
"1992-09-09T10:12:00.000Z",42,1,24,29,0,0
"1992-09-09T10:41:00.000Z",42,1,20,35,0,0
"1992-09-09T01:37:00.000Z",4,39,30,24,0,0
"1992-09-09T06:07:00.000Z",33,10,10,43,0,0
"1992-09-09T06:47:00.000Z",39,3,53,0,0,0
"1992-09-10T10:12:00.000Z",39,4,18,35,0,0
"1992-09-10T11:06:00.000Z",39,3,18,36,0,0
"1992-09-10T11:28:00.000Z",40,3,18,35,0,0
"1992-09-10T05:46:00.000Z",16,27,33,22,0,0
"1992-09-10T08:31:00.000Z",30,10,21,32,0,0
"1992-09-10T09:08:00.000Z",31,9,51,3,0,0
"1992-09-15T10:00:00.000Z",31,6,54,0,0,0
"1992-09-15T10:46:00.000Z",25,12,55,0,0,0
"1992-09-15T04:34:00.000Z",33,7,4,51,0,0
"1992-09-15T06:00:00.000Z",30,10,54,0,0,0
"1992-09-16T10:02:00.000Z",3,38,53,0,0,0
"1992-09-16T04:16:00.000Z",5,38,31,24,0,0
"1992-09-16T05:31:00.000Z",6,37,24,30,0,0
"1992-09-17T12:57:00.000Z",34,8,6,48,0,0
"1992-09-17T03:01:00.000Z",14,28,29,25,0,0
"1992-09-17T05:22:00.000Z",14,29,55,0,0,0
"1992-09-17T05:58:00.000Z",34,9,9,46,0,0
"1992-09-17T09:22:00.000Z",5,38,43,12,0,0
"1992-09-17T09:55:00.000Z",39,4,13,42,0,0
"1992-09-18T10:03:00.000Z",8,35,37,18,0,0
"1992-09-18T12:28:00.000Z",13,29,42,11,0,0
"1992-09-18T01:49:00.000Z",41,1,53,0,0,0
"1992-09-18T02:13:00.000Z",31,11,51,2,0,0
"1992-09-18T06:08:00.000Z",29,11,7,44,0,0
"1992-09-18T09:54:00.000Z",28,7,45,5,0,0
"1992-09-18T10:23:00.000Z",6,29,18,32,0,0
"1992-09-21T07:05:00.000Z",0,37,35,20,0,0
"1992-09-22T09:33:00.000Z",29,13,54,0,0,0
"1992-09-22T02:16:00.000Z",24,18,50,7,0,0
"1992-09-22T02:38:00.000Z",6,37,56,1,0,0
"1992-09-22T03:40:00.000Z",31,12,18,37,0,0
"1992-09-22T07:18:00.000Z",36,4,53,0,0,0
"1992-09-23T09:33:00.000Z",37,5,49,5,0,0
"1992-09-23T02:13:00.000Z",10,32,31,25,0,0
"1992-09-23T04:28:00.000Z",8,34,33,22,0,0
"1992-09-24T10:04:00.000Z",14,28,54,3,0,0
"1992-09-24T11:24:00.000Z",29,13,21,33,0,0
"1992-09-24T04:02:00.000Z",24,18,33,19,0,0
"1992-09-24T05:47:00.000Z",28,14,28,24,0,0
"1992-09-24T06:49:00.000Z",30,9,2,51,0,0
"1992-09-24T09:28:00.000Z",40,1,35,18,0,0
"1992-09-25T11:37:00.000Z",32,8,4,50,0,0
"1992-09-25T03:06:00.000Z",8,31,54,0,0,0
"1992-09-25T05:39:00.000Z",31,8,3,51,0,0
"1992-09-25T08:15:00.000Z",26,11,25,26,0,0
"1992-09-25T10:17:00.000Z",18,20,0,48,0,0
"1992-09-26T09:23:00.000Z",1,30,45,0,0,0
"1992-09-26T11:12:00.000Z",25,5,11,32,0,0
"1992-09-26T11:41:00.000Z",5,25,31,12,0,0
"1992-09-29T10:16:00.000Z",33,6,54,0,0,0
"1992-09-29T04:31:00.000Z",15,28,1,55,0,0
"1992-09-29T06:06:00.000Z",10,33,1,55,0,0
"1992-09-29T06:46:00.000Z",22,21,48,8,0,0
"1992-09-30T09:01:00.000Z",9,32,1,54,0,0
"1992-09-30T03:06:00.000Z",33,9,7,47,0,0
"1992-09-30T04:36:00.000Z",22,20,16,38,0,0
"1992-10-01T10:57:00.000Z",38,5,55,1,0,0
"1992-10-01T11:18:00.000Z",20,23,53,3,0,0
"1992-10-01T11:36:00.000Z",8,35,51,5,0,0
"1992-10-01T11:52:00.000Z",35,8,52,4,0,0
"1992-10-01T03:34:00.000Z",41,2,44,11,0,0
"1992-10-01T04:03:00.000Z",10,33,1,54,0,0
"1992-10-01T04:19:00.000Z",24,19,51,4,0,0
"1992-10-01T04:38:00.000Z",34,9,48,7,0,0
"1992-10-02T10:44:00.000Z",2,40,57,0,0,0
"1992-10-02T12:32:00.000Z",3,39,52,4,0,0
"1992-10-02T02:21:00.000Z",31,11,54,1,0,0
"1992-10-05T06:07:00.000Z",24,18,50,7,0,0
"1992-10-05T06:50:00.000Z",16,26,52,4,0,0
"1992-10-08T11:01:00.000Z",36,2,48,6,0,0
"1992-10-08T12:30:00.000Z",30,8,53,0,0,0
"1992-10-08T01:47:00.000Z",30,7,50,3,0,0
"1992-10-08T02:13:00.000Z",13,24,47,5,0,0
"1992-10-08T03:42:00.000Z",23,14,44,8,0,0
"1993-02-03T10:01:00.000Z",11,32,56,1,0,0
"1993-02-03T10:27:00.000Z",6,37,54,3,0,0
"1993-02-03T12:22:00.000Z",3,40,51,6,0,0
"1993-02-03T02:01:00.000Z",8,34,55,2,0,0
"1993-02-03T03:13:00.000Z",7,35,57,0,0,0
"1993-02-03T06:31:00.000Z",3,38,53,4,0,0
"1993-02-04T01:30:00.000Z",11,30,56,1,0,0
"1993-02-04T06:46:00.000Z",0,42,1,56,0,0
"1993-02-04T07:07:00.000Z",7,35,55,2,0,0
"1993-02-04T07:27:00.000Z",7,34,52,5,0,0
"1993-02-04T07:46:00.000Z",16,25,55,2,0,0
"1993-02-18T09:04:00.000Z",6,37,36,19,0,0
"1993-02-18T09:25:00.000Z",42,1,34,22,0,0
"1993-02-18T02:01:00.000Z",23,18,0,56,0,0
"1993-02-18T02:32:00.000Z",37,4,56,0,0,0
"1993-02-24T02:47:00.000Z",42,0,56,0,0,0
"1993-02-24T05:17:00.000Z",25,17,5,51,0,0
"1993-02-24T05:43:00.000Z",30,12,13,44,0,0
"1993-02-24T06:47:00.000Z",25,17,4,52,0,0
"1993-02-25T02:05:00.000Z",38,2,56,0,0,0
"1993-03-03T10:39:00.000Z",0,43,57,0,0,0
"1993-03-03T04:17:00.000Z",43,0,1,55,0,0
"1993-03-03T05:07:00.000Z",2,41,56,0,0,0
"1993-03-03T05:53:00.000Z",10,33,56,0,0,0
"1993-03-05T09:40:00.000Z",1,36,51,0,0,0
"1993-03-09T12:00:00.000Z",5,38,57,0,0,0
"1993-03-10T03:25:00.000Z",39,4,6,48,0,0
"1993-03-10T05:34:00.000Z",1,41,55,0,0,0
"1993-03-11T02:20:00.000Z",42,0,56,0,0,0
"1993-03-11T04:49:00.000Z",2,40,53,2,0,0
"1993-03-11T06:37:00.000Z",0,42,53,1,0,0
"1993-03-16T03:18:00.000Z",42,0,57,0,0,0
"1993-03-16T06:04:00.000Z",2,41,57,0,0,0
"1993-03-17T02:03:00.000Z",1,40,57,0,0,0
"1993-03-17T02:24:00.000Z",2,40,56,0,0,0
"1993-03-17T02:55:00.000Z",2,39,56,1,0,0
"1993-03-17T03:35:00.000Z",4,38,55,1,0,0
"1993-03-17T03:59:00.000Z",5,37,57,0,0,0
"1993-03-18T05:15:00.000Z",41,2,47,10,0,0
"1993-03-18T09:21:00.000Z",43,0,3,53,0,0
"1993-03-19T09:17:00.000Z",29,12,55,0,0,0
"1993-03-19T11:36:00.000Z",4,37,50,5,0,0
"1993-03-23T02:25:00.000Z",0,43,56,1,0,0
"1993-03-23T02:59:00.000Z",11,32,37,20,0,0
"1993-03-23T03:36:00.000Z",2,41,52,4,0,0
"1993-03-23T04:03:00.000Z",31,12,38,18,0,0
"1993-03-23T04:35:00.000Z",42,1,14,42,0,0
